SampleID,Raw_SampleID,Raw_bam,Spike_in_label,Sample_type,Spike_in_ratio,Replicate,Spike_in_name,Spike_in_resource,Bam_file,Bam_file_tumor,ichorCNA
K0AAAE18_spike_in__001_from_ZMH056S_label_Liver_replicate_0,K0AAAE18,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repo/R4331/04_bismark_deduplicated/50-K0AAAE18W_M511-M711.deduplicated.bam,Liver,cfDNA,1.0,0,ZMH056S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZMH056S.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__001_from_ZMH056S_label_Liver_replicate_0.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__001_from_ZMH056S_label_Liver_replicate_0.tumor.bam,0.01857
K0AAAE18_spike_in__005_from_ZMH056S_label_Liver_replicate_0,K0AAAE18,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repo/R4331/04_bismark_deduplicated/50-K0AAAE18W_M511-M711.deduplicated.bam,Liver,cfDNA,5.0,0,ZMH056S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZMH056S.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__005_from_ZMH056S_label_Liver_replicate_0.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__005_from_ZMH056S_label_Liver_replicate_0.tumor.bam,0.0354
K0AAAE18_spike_in__01_from_ZMH056S_label_Liver_replicate_0,K0AAAE18,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repo/R4331/04_bismark_deduplicated/50-K0AAAE18W_M511-M711.deduplicated.bam,Liver,cfDNA,10.0,0,ZMH056S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZMH056S.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__01_from_ZMH056S_label_Liver_replicate_0.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__01_from_ZMH056S_label_Liver_replicate_0.tumor.bam,0.06762
K0AAAE18_spike_in__0001_from_ZMH056S_label_Liver_replicate_1,K0AAAE18,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repo/R4331/04_bismark_deduplicated/50-K0AAAE18W_M511-M711.deduplicated.bam,Liver,cfDNA,0.1,1,ZMH056S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZMH056S.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__0001_from_ZMH056S_label_Liver_replicate_1.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__0001_from_ZMH056S_label_Liver_replicate_1.tumor.bam,0.01863
K0AAAE18_spike_in__0005_from_ZMH056S_label_Liver_replicate_1,K0AAAE18,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repo/R4331/04_bismark_deduplicated/50-K0AAAE18W_M511-M711.deduplicated.bam,Liver,cfDNA,0.5,1,ZMH056S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZMH056S.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__0005_from_ZMH056S_label_Liver_replicate_1.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__0005_from_ZMH056S_label_Liver_replicate_1.tumor.bam,0.01953
K0AAAE18_spike_in__001_from_ZMH056S_label_Liver_replicate_1,K0AAAE18,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repo/R4331/04_bismark_deduplicated/50-K0AAAE18W_M511-M711.deduplicated.bam,Liver,cfDNA,1.0,1,ZMH056S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZMH056S.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__001_from_ZMH056S_label_Liver_replicate_1.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__001_from_ZMH056S_label_Liver_replicate_1.tumor.bam,0.01856
K0AAAE18_spike_in__005_from_ZMH056S_label_Liver_replicate_1,K0AAAE18,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repo/R4331/04_bismark_deduplicated/50-K0AAAE18W_M511-M711.deduplicated.bam,Liver,cfDNA,5.0,1,ZMH056S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZMH056S.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__005_from_ZMH056S_label_Liver_replicate_1.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__005_from_ZMH056S_label_Liver_replicate_1.tumor.bam,0.03681
K0AAAE18_spike_in__01_from_ZMH056S_label_Liver_replicate_1,K0AAAE18,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repo/R4331/04_bismark_deduplicated/50-K0AAAE18W_M511-M711.deduplicated.bam,Liver,cfDNA,10.0,1,ZMH056S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZMH056S.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__01_from_ZMH056S_label_Liver_replicate_1.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__01_from_ZMH056S_label_Liver_replicate_1.tumor.bam,0.06611
K0AAAE18_spike_in__0001_from_ZMH056S_label_Liver_replicate_2,K0AAAE18,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repo/R4331/04_bismark_deduplicated/50-K0AAAE18W_M511-M711.deduplicated.bam,Liver,cfDNA,0.1,2,ZMH056S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZMH056S.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__0001_from_ZMH056S_label_Liver_replicate_2.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__0001_from_ZMH056S_label_Liver_replicate_2.tumor.bam,0.01843
K0AAAE18_spike_in__0005_from_ZMH056S_label_Liver_replicate_2,K0AAAE18,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repo/R4331/04_bismark_deduplicated/50-K0AAAE18W_M511-M711.deduplicated.bam,Liver,cfDNA,0.5,2,ZMH056S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZMH056S.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__0005_from_ZMH056S_label_Liver_replicate_2.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__0005_from_ZMH056S_label_Liver_replicate_2.tumor.bam,0.01945
K0AAAE18_spike_in__001_from_ZMH056S_label_Liver_replicate_2,K0AAAE18,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repo/R4331/04_bismark_deduplicated/50-K0AAAE18W_M511-M711.deduplicated.bam,Liver,cfDNA,1.0,2,ZMH056S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZMH056S.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__001_from_ZMH056S_label_Liver_replicate_2.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__001_from_ZMH056S_label_Liver_replicate_2.tumor.bam,0.01869
K0AAAE18_spike_in__005_from_ZMH056S_label_Liver_replicate_2,K0AAAE18,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repo/R4331/04_bismark_deduplicated/50-K0AAAE18W_M511-M711.deduplicated.bam,Liver,cfDNA,5.0,2,ZMH056S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZMH056S.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__005_from_ZMH056S_label_Liver_replicate_2.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__005_from_ZMH056S_label_Liver_replicate_2.tumor.bam,0.03827
K0AAAE18_spike_in__01_from_ZMH056S_label_Liver_replicate_2,K0AAAE18,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repo/R4331/04_bismark_deduplicated/50-K0AAAE18W_M511-M711.deduplicated.bam,Liver,cfDNA,10.0,2,ZMH056S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZMH056S.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__01_from_ZMH056S_label_Liver_replicate_2.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__01_from_ZMH056S_label_Liver_replicate_2.tumor.bam,0.06954
K0AAAE18_spike_in__0001_from_ZMH048S_label_Liver_replicate_0,K0AAAE18,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repo/R4331/04_bismark_deduplicated/50-K0AAAE18W_M511-M711.deduplicated.bam,Liver,cfDNA,0.1,0,ZMH048S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZMH048S.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__0001_from_ZMH048S_label_Liver_replicate_0.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__0001_from_ZMH048S_label_Liver_replicate_0.tumor.bam,0.01865
K0AAAE18_spike_in__0005_from_ZMH048S_label_Liver_replicate_0,K0AAAE18,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repo/R4331/04_bismark_deduplicated/50-K0AAAE18W_M511-M711.deduplicated.bam,Liver,cfDNA,0.5,0,ZMH048S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZMH048S.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__0005_from_ZMH048S_label_Liver_replicate_0.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__0005_from_ZMH048S_label_Liver_replicate_0.tumor.bam,0.02196
K0AAAE18_spike_in__001_from_ZMH048S_label_Liver_replicate_0,K0AAAE18,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repo/R4331/04_bismark_deduplicated/50-K0AAAE18W_M511-M711.deduplicated.bam,Liver,cfDNA,1.0,0,ZMH048S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZMH048S.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__001_from_ZMH048S_label_Liver_replicate_0.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__001_from_ZMH048S_label_Liver_replicate_0.tumor.bam,0.02533
K0AAAE18_spike_in__005_from_ZMH048S_label_Liver_replicate_0,K0AAAE18,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repo/R4331/04_bismark_deduplicated/50-K0AAAE18W_M511-M711.deduplicated.bam,Liver,cfDNA,5.0,0,ZMH048S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZMH048S.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__005_from_ZMH048S_label_Liver_replicate_0.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__005_from_ZMH048S_label_Liver_replicate_0.tumor.bam,0.05791
K0AAAE18_spike_in__01_from_ZMH048S_label_Liver_replicate_0,K0AAAE18,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repo/R4331/04_bismark_deduplicated/50-K0AAAE18W_M511-M711.deduplicated.bam,Liver,cfDNA,10.0,0,ZMH048S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZMH048S.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__01_from_ZMH048S_label_Liver_replicate_0.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__01_from_ZMH048S_label_Liver_replicate_0.tumor.bam,0.08016
K0AAAE18_spike_in__0001_from_ZMH048S_label_Liver_replicate_1,K0AAAE18,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repo/R4331/04_bismark_deduplicated/50-K0AAAE18W_M511-M711.deduplicated.bam,Liver,cfDNA,0.1,1,ZMH048S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZMH048S.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__0001_from_ZMH048S_label_Liver_replicate_1.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__0001_from_ZMH048S_label_Liver_replicate_1.tumor.bam,0.01871
K0AAAE18_spike_in__0005_from_ZMH048S_label_Liver_replicate_1,K0AAAE18,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repo/R4331/04_bismark_deduplicated/50-K0AAAE18W_M511-M711.deduplicated.bam,Liver,cfDNA,0.5,1,ZMH048S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZMH048S.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__0005_from_ZMH048S_label_Liver_replicate_1.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__0005_from_ZMH048S_label_Liver_replicate_1.tumor.bam,0.02245
K0AAAE18_spike_in__001_from_ZMH048S_label_Liver_replicate_1,K0AAAE18,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repo/R4331/04_bismark_deduplicated/50-K0AAAE18W_M511-M711.deduplicated.bam,Liver,cfDNA,1.0,1,ZMH048S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZMH048S.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__001_from_ZMH048S_label_Liver_replicate_1.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__001_from_ZMH048S_label_Liver_replicate_1.tumor.bam,0.02307
K0AAAE18_spike_in__005_from_ZMH048S_label_Liver_replicate_1,K0AAAE18,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repo/R4331/04_bismark_deduplicated/50-K0AAAE18W_M511-M711.deduplicated.bam,Liver,cfDNA,5.0,1,ZMH048S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZMH048S.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__005_from_ZMH048S_label_Liver_replicate_1.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__005_from_ZMH048S_label_Liver_replicate_1.tumor.bam,0.05577
K0AAAE18_spike_in__01_from_ZMH048S_label_Liver_replicate_1,K0AAAE18,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repo/R4331/04_bismark_deduplicated/50-K0AAAE18W_M511-M711.deduplicated.bam,Liver,cfDNA,10.0,1,ZMH048S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZMH048S.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__01_from_ZMH048S_label_Liver_replicate_1.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__01_from_ZMH048S_label_Liver_replicate_1.tumor.bam,0.07944
K0AAAE18_spike_in__0001_from_ZMH048S_label_Liver_replicate_2,K0AAAE18,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repo/R4331/04_bismark_deduplicated/50-K0AAAE18W_M511-M711.deduplicated.bam,Liver,cfDNA,0.1,2,ZMH048S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZMH048S.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__0001_from_ZMH048S_label_Liver_replicate_2.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__0001_from_ZMH048S_label_Liver_replicate_2.tumor.bam,0.0187
K0AAAE18_spike_in__0005_from_ZMH048S_label_Liver_replicate_2,K0AAAE18,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repo/R4331/04_bismark_deduplicated/50-K0AAAE18W_M511-M711.deduplicated.bam,Liver,cfDNA,0.5,2,ZMH048S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZMH048S.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__0005_from_ZMH048S_label_Liver_replicate_2.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__0005_from_ZMH048S_label_Liver_replicate_2.tumor.bam,0.02303
K0AAAE18_spike_in__001_from_ZMH048S_label_Liver_replicate_2,K0AAAE18,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repo/R4331/04_bismark_deduplicated/50-K0AAAE18W_M511-M711.deduplicated.bam,Liver,cfDNA,1.0,2,ZMH048S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZMH048S.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__001_from_ZMH048S_label_Liver_replicate_2.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__001_from_ZMH048S_label_Liver_replicate_2.tumor.bam,0.02432
K0AAAE18_spike_in__005_from_ZMH048S_label_Liver_replicate_2,K0AAAE18,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repo/R4331/04_bismark_deduplicated/50-K0AAAE18W_M511-M711.deduplicated.bam,Liver,cfDNA,5.0,2,ZMH048S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZMH048S.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__005_from_ZMH048S_label_Liver_replicate_2.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__005_from_ZMH048S_label_Liver_replicate_2.tumor.bam,0.0586
K0AAAE18_spike_in__01_from_ZMH048S_label_Liver_replicate_2,K0AAAE18,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repo/R4331/04_bismark_deduplicated/50-K0AAAE18W_M511-M711.deduplicated.bam,Liver,cfDNA,10.0,2,ZMH048S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZMH048S.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__01_from_ZMH048S_label_Liver_replicate_2.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__01_from_ZMH048S_label_Liver_replicate_2.tumor.bam,0.08087
K0AAAE18_spike_in__0001_from_ZMH051S_label_Liver_replicate_0,K0AAAE18,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repo/R4331/04_bismark_deduplicated/50-K0AAAE18W_M511-M711.deduplicated.bam,Liver,cfDNA,0.1,0,ZMH051S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZMH051S.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__0001_from_ZMH051S_label_Liver_replicate_0.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__0001_from_ZMH051S_label_Liver_replicate_0.tumor.bam,0.01864
K0AAAE18_spike_in__0005_from_ZMH051S_label_Liver_replicate_0,K0AAAE18,/mnt/BACKUP_NAS05/ECDGW_BISMARK_repo/R4331/04_bismark_deduplicated/50-K0AAAE18W_M511-M711.deduplicated.bam,Liver,cfDNA,0.5,0,ZMH051S,/mnt/archiving/DATA_HIEUNHO/GW-bismark_cfDNA-highdepth_pair-end/04_bismark_deduplicated_sorted/ZMH051S.deduplicated.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__0005_from_ZMH051S_label_Liver_replicate_0.sorted.bam,/mnt/DATASM14/hieunho/hieu_pipeline/Spike_in/output/151124_spike_in_GW_samples_use_tissue_highdepth/01_Subsampling_merge_sort_index/K0AAAE18_spike_in__0005_from_ZMH051S_label_Liver_replicate_0.tumor.bam,0.0213
