,pos,chrom,region
27,44447771,chr4,chr4_44447507_44447780
28,44447779,chr4,chr4_44447507_44447780
0,176104614,chr2,chr2_176104613_176104885
1,176104625,chr2,chr2_176104613_176104885
2,176104636,chr2,chr2_176104613_176104885
3,176104640,chr2,chr2_176104613_176104885
4,176104645,chr2,chr2_176104613_176104885
5,176104647,chr2,chr2_176104613_176104885
6,176104649,chr2,chr2_176104613_176104885
7,176104655,chr2,chr2_176104613_176104885
8,176104664,chr2,chr2_176104613_176104885
9,176104729,chr2,chr2_176104613_176104885
10,176104751,chr2,chr2_176104613_176104885
11,176104773,chr2,chr2_176104613_176104885
12,176104788,chr2,chr2_176104613_176104885
13,176104790,chr2,chr2_176104613_176104885
14,176104801,chr2,chr2_176104613_176104885
15,176104811,chr2,chr2_176104613_176104885
16,176104815,chr2,chr2_176104613_176104885
17,176104835,chr2,chr2_176104613_176104885
18,176104838,chr2,chr2_176104613_176104885
19,176104840,chr2,chr2_176104613_176104885
20,176104867,chr2,chr2_176104613_176104885
21,176104875,chr2,chr2_176104613_176104885
22,176104884,chr2,chr2_176104613_176104885
0,84767296,chr6,chr6_84767295_84767566
1,84767314,chr6,chr6_84767295_84767566
2,84767317,chr6,chr6_84767295_84767566
3,84767352,chr6,chr6_84767295_84767566
4,84767365,chr6,chr6_84767295_84767566
5,84767388,chr6,chr6_84767295_84767566
6,84767406,chr6,chr6_84767295_84767566
7,84767433,chr6,chr6_84767295_84767566
8,84767435,chr6,chr6_84767295_84767566
9,84767448,chr6,chr6_84767295_84767566
10,84767457,chr6,chr6_84767295_84767566
11,84767468,chr6,chr6_84767295_84767566
12,84767499,chr6,chr6_84767295_84767566
13,84767510,chr6,chr6_84767295_84767566
14,84767512,chr6,chr6_84767295_84767566
15,84767518,chr6,chr6_84767295_84767566
16,84767527,chr6,chr6_84767295_84767566
17,84767531,chr6,chr6_84767295_84767566
18,84767533,chr6,chr6_84767295_84767566
19,84767535,chr6,chr6_84767295_84767566
20,84767543,chr6,chr6_84767295_84767566
21,84767565,chr6,chr6_84767295_84767566
0,163396940,chr6,chr6_163396939_163397210
1,163396943,chr6,chr6_163396939_163397210
2,163397034,chr6,chr6_163396939_163397210
3,163397049,chr6,chr6_163396939_163397210
4,163397078,chr6,chr6_163396939_163397210
5,163397082,chr6,chr6_163396939_163397210
6,163397091,chr6,chr6_163396939_163397210
7,163397093,chr6,chr6_163396939_163397210
8,163397111,chr6,chr6_163396939_163397210
9,163397119,chr6,chr6_163396939_163397210
10,163397158,chr6,chr6_163396939_163397210
11,163397175,chr6,chr6_163396939_163397210
12,163397209,chr6,chr6_163396939_163397210
0,118984363,chr1,chr1_118984362_118984632
1,118984368,chr1,chr1_118984362_118984632
2,118984370,chr1,chr1_118984362_118984632
3,118984379,chr1,chr1_118984362_118984632
4,118984385,chr1,chr1_118984362_118984632
5,118984411,chr1,chr1_118984362_118984632
6,118984442,chr1,chr1_118984362_118984632
7,118984465,chr1,chr1_118984362_118984632
8,118984469,chr1,chr1_118984362_118984632
9,118984478,chr1,chr1_118984362_118984632
10,118984481,chr1,chr1_118984362_118984632
11,118984484,chr1,chr1_118984362_118984632
12,118984488,chr1,chr1_118984362_118984632
13,118984511,chr1,chr1_118984362_118984632
14,118984533,chr1,chr1_118984362_118984632
15,118984539,chr1,chr1_118984362_118984632
16,118984557,chr1,chr1_118984362_118984632
17,118984568,chr1,chr1_118984362_118984632
18,118984598,chr1,chr1_118984362_118984632
19,118984614,chr1,chr1_118984362_118984632
20,118984631,chr1,chr1_118984362_118984632
0,99955869,chr13,chr13_99955868_99956134
1,99955876,chr13,chr13_99955868_99956134
2,99955882,chr13,chr13_99955868_99956134
3,99955893,chr13,chr13_99955868_99956134
4,99955901,chr13,chr13_99955868_99956134
5,99955906,chr13,chr13_99955868_99956134
6,99955912,chr13,chr13_99955868_99956134
7,99955923,chr13,chr13_99955868_99956134
8,99955931,chr13,chr13_99955868_99956134
9,99955951,chr13,chr13_99955868_99956134
10,99955962,chr13,chr13_99955868_99956134
11,99955965,chr13,chr13_99955868_99956134
12,99955970,chr13,chr13_99955868_99956134
13,99955973,chr13,chr13_99955868_99956134
14,99955997,chr13,chr13_99955868_99956134
15,99956009,chr13,chr13_99955868_99956134
16,99956019,chr13,chr13_99955868_99956134
17,99956032,chr13,chr13_99955868_99956134
18,99956037,chr13,chr13_99955868_99956134
19,99956042,chr13,chr13_99955868_99956134
20,99956046,chr13,chr13_99955868_99956134
21,99956048,chr13,chr13_99955868_99956134
22,99956062,chr13,chr13_99955868_99956134
23,99956080,chr13,chr13_99955868_99956134
24,99956087,chr13,chr13_99955868_99956134
25,99956098,chr13,chr13_99955868_99956134
26,99956102,chr13,chr13_99955868_99956134
27,99956116,chr13,chr13_99955868_99956134
28,99956129,chr13,chr13_99955868_99956134
29,99956133,chr13,chr13_99955868_99956134
0,114448550,chr12,chr12_114448549_114448814
1,114448552,chr12,chr12_114448549_114448814
2,114448554,chr12,chr12_114448549_114448814
3,114448556,chr12,chr12_114448549_114448814
4,114448563,chr12,chr12_114448549_114448814
5,114448566,chr12,chr12_114448549_114448814
6,114448568,chr12,chr12_114448549_114448814
7,114448603,chr12,chr12_114448549_114448814
8,114448605,chr12,chr12_114448549_114448814
9,114448611,chr12,chr12_114448549_114448814
10,114448627,chr12,chr12_114448549_114448814
11,114448644,chr12,chr12_114448549_114448814
12,114448655,chr12,chr12_114448549_114448814
13,114448658,chr12,chr12_114448549_114448814
14,114448660,chr12,chr12_114448549_114448814
15,114448674,chr12,chr12_114448549_114448814
16,114448681,chr12,chr12_114448549_114448814
17,114448684,chr12,chr12_114448549_114448814
18,114448699,chr12,chr12_114448549_114448814
19,114448704,chr12,chr12_114448549_114448814
20,114448711,chr12,chr12_114448549_114448814
21,114448718,chr12,chr12_114448549_114448814
22,114448723,chr12,chr12_114448549_114448814
23,114448737,chr12,chr12_114448549_114448814
24,114448741,chr12,chr12_114448549_114448814
25,114448756,chr12,chr12_114448549_114448814
26,114448773,chr12,chr12_114448549_114448814
27,114448801,chr12,chr12_114448549_114448814
28,114448813,chr12,chr12_114448549_114448814
0,19767184,chr22,chr22_19767183_19767448
1,19767190,chr22,chr22_19767183_19767448
2,19767192,chr22,chr22_19767183_19767448
3,19767195,chr22,chr22_19767183_19767448
4,19767199,chr22,chr22_19767183_19767448
5,19767201,chr22,chr22_19767183_19767448
6,19767206,chr22,chr22_19767183_19767448
7,19767210,chr22,chr22_19767183_19767448
8,19767233,chr22,chr22_19767183_19767448
9,19767242,chr22,chr22_19767183_19767448
10,19767252,chr22,chr22_19767183_19767448
11,19767292,chr22,chr22_19767183_19767448
12,19767297,chr22,chr22_19767183_19767448
13,19767300,chr22,chr22_19767183_19767448
14,19767303,chr22,chr22_19767183_19767448
15,19767315,chr22,chr22_19767183_19767448
16,19767321,chr22,chr22_19767183_19767448
17,19767337,chr22,chr22_19767183_19767448
18,19767343,chr22,chr22_19767183_19767448
19,19767372,chr22,chr22_19767183_19767448
20,19767374,chr22,chr22_19767183_19767448
21,19767387,chr22,chr22_19767183_19767448
22,19767395,chr22,chr22_19767183_19767448
23,19767401,chr22,chr22_19767183_19767448
24,19767447,chr22,chr22_19767183_19767448
0,92687725,chr14,chr14_92687724_92687988
1,92687758,chr14,chr14_92687724_92687988
2,92687767,chr14,chr14_92687724_92687988
3,92687775,chr14,chr14_92687724_92687988
4,92687777,chr14,chr14_92687724_92687988
5,92687786,chr14,chr14_92687724_92687988
6,92687795,chr14,chr14_92687724_92687988
7,92687804,chr14,chr14_92687724_92687988
8,92687810,chr14,chr14_92687724_92687988
9,92687824,chr14,chr14_92687724_92687988
10,92687828,chr14,chr14_92687724_92687988
11,92687835,chr14,chr14_92687724_92687988
12,92687863,chr14,chr14_92687724_92687988
13,92687873,chr14,chr14_92687724_92687988
14,92687893,chr14,chr14_92687724_92687988
15,92687896,chr14,chr14_92687724_92687988
16,92687913,chr14,chr14_92687724_92687988
17,92687915,chr14,chr14_92687724_92687988
18,92687921,chr14,chr14_92687724_92687988
19,92687937,chr14,chr14_92687724_92687988
20,92687942,chr14,chr14_92687724_92687988
21,92687955,chr14,chr14_92687724_92687988
22,92687966,chr14,chr14_92687724_92687988
23,92687968,chr14,chr14_92687724_92687988
24,92687972,chr14,chr14_92687724_92687988
25,92687978,chr14,chr14_92687724_92687988
26,92687981,chr14,chr14_92687724_92687988
27,92687983,chr14,chr14_92687724_92687988
28,92687987,chr14,chr14_92687724_92687988
0,241882166,chr2,chr2_241882165_241882427
1,241882203,chr2,chr2_241882165_241882427
2,241882207,chr2,chr2_241882165_241882427
3,241882243,chr2,chr2_241882165_241882427
4,241882282,chr2,chr2_241882165_241882427
5,241882292,chr2,chr2_241882165_241882427
6,241882298,chr2,chr2_241882165_241882427
7,241882343,chr2,chr2_241882165_241882427
8,241882381,chr2,chr2_241882165_241882427
9,241882395,chr2,chr2_241882165_241882427
10,241882400,chr2,chr2_241882165_241882427
11,241882426,chr2,chr2_241882165_241882427
0,32189649,chr6,chr6_32189648_32189910
1,32189677,chr6,chr6_32189648_32189910
2,32189708,chr6,chr6_32189648_32189910
3,32189723,chr6,chr6_32189648_32189910
4,32189756,chr6,chr6_32189648_32189910
5,32189773,chr6,chr6_32189648_32189910
6,32189781,chr6,chr6_32189648_32189910
7,32189792,chr6,chr6_32189648_32189910
8,32189804,chr6,chr6_32189648_32189910
9,32189813,chr6,chr6_32189648_32189910
10,32189819,chr6,chr6_32189648_32189910
11,32189828,chr6,chr6_32189648_32189910
12,32189872,chr6,chr6_32189648_32189910
13,32189879,chr6,chr6_32189648_32189910
14,32189892,chr6,chr6_32189648_32189910
15,32189905,chr6,chr6_32189648_32189910
16,32189909,chr6,chr6_32189648_32189910
0,72337038,chr7,chr7_72337037_72337298
1,72337040,chr7,chr7_72337037_72337298
2,72337042,chr7,chr7_72337037_72337298
3,72337059,chr7,chr7_72337037_72337298
4,72337065,chr7,chr7_72337037_72337298
5,72337072,chr7,chr7_72337037_72337298
6,72337074,chr7,chr7_72337037_72337298
7,72337076,chr7,chr7_72337037_72337298
8,72337093,chr7,chr7_72337037_72337298
9,72337095,chr7,chr7_72337037_72337298
10,72337104,chr7,chr7_72337037_72337298
11,72337109,chr7,chr7_72337037_72337298
12,72337114,chr7,chr7_72337037_72337298
13,72337128,chr7,chr7_72337037_72337298
14,72337136,chr7,chr7_72337037_72337298
15,72337147,chr7,chr7_72337037_72337298
16,72337149,chr7,chr7_72337037_72337298
17,72337173,chr7,chr7_72337037_72337298
18,72337199,chr7,chr7_72337037_72337298
19,72337219,chr7,chr7_72337037_72337298
20,72337222,chr7,chr7_72337037_72337298
21,72337240,chr7,chr7_72337037_72337298
22,72337248,chr7,chr7_72337037_72337298
23,72337251,chr7,chr7_72337037_72337298
24,72337255,chr7,chr7_72337037_72337298
25,72337257,chr7,chr7_72337037_72337298
26,72337268,chr7,chr7_72337037_72337298
27,72337282,chr7,chr7_72337037_72337298
28,72337291,chr7,chr7_72337037_72337298
29,72337297,chr7,chr7_72337037_72337298
0,1223945,chr7,chr7_1223944_1224204
1,1223976,chr7,chr7_1223944_1224204
2,1223978,chr7,chr7_1223944_1224204
3,1223981,chr7,chr7_1223944_1224204
4,1223993,chr7,chr7_1223944_1224204
5,1224005,chr7,chr7_1223944_1224204
6,1224007,chr7,chr7_1223944_1224204
7,1224019,chr7,chr7_1223944_1224204
8,1224023,chr7,chr7_1223944_1224204
9,1224028,chr7,chr7_1223944_1224204
10,1224040,chr7,chr7_1223944_1224204
11,1224058,chr7,chr7_1223944_1224204
12,1224080,chr7,chr7_1223944_1224204
13,1224087,chr7,chr7_1223944_1224204
14,1224116,chr7,chr7_1223944_1224204
15,1224141,chr7,chr7_1223944_1224204
16,1224162,chr7,chr7_1223944_1224204
17,1224197,chr7,chr7_1223944_1224204
18,1224199,chr7,chr7_1223944_1224204
19,1224203,chr7,chr7_1223944_1224204
0,85936660,chr2,chr2_85936659_85936919
1,85936691,chr2,chr2_85936659_85936919
2,85936698,chr2,chr2_85936659_85936919
3,85936704,chr2,chr2_85936659_85936919
4,85936717,chr2,chr2_85936659_85936919
5,85936737,chr2,chr2_85936659_85936919
6,85936746,chr2,chr2_85936659_85936919
7,85936814,chr2,chr2_85936659_85936919
8,85936895,chr2,chr2_85936659_85936919
9,85936907,chr2,chr2_85936659_85936919
10,85936918,chr2,chr2_85936659_85936919
0,130896112,chr9,chr9_130896111_130896371
1,130896144,chr9,chr9_130896111_130896371
2,130896213,chr9,chr9_130896111_130896371
3,130896229,chr9,chr9_130896111_130896371
4,130896236,chr9,chr9_130896111_130896371
5,130896238,chr9,chr9_130896111_130896371
6,130896261,chr9,chr9_130896111_130896371
7,130896280,chr9,chr9_130896111_130896371
8,130896313,chr9,chr9_130896111_130896371
9,130896370,chr9,chr9_130896111_130896371
0,124016066,chr9,chr9_124016065_124016323
1,124016080,chr9,chr9_124016065_124016323
2,124016085,chr9,chr9_124016065_124016323
3,124016118,chr9,chr9_124016065_124016323
4,124016132,chr9,chr9_124016065_124016323
5,124016144,chr9,chr9_124016065_124016323
6,124016163,chr9,chr9_124016065_124016323
7,124016172,chr9,chr9_124016065_124016323
8,124016178,chr9,chr9_124016065_124016323
9,124016187,chr9,chr9_124016065_124016323
10,124016191,chr9,chr9_124016065_124016323
11,124016197,chr9,chr9_124016065_124016323
12,124016203,chr9,chr9_124016065_124016323
13,124016220,chr9,chr9_124016065_124016323
14,124016222,chr9,chr9_124016065_124016323
15,124016225,chr9,chr9_124016065_124016323
16,124016264,chr9,chr9_124016065_124016323
17,124016272,chr9,chr9_124016065_124016323
18,124016299,chr9,chr9_124016065_124016323
19,124016320,chr9,chr9_124016065_124016323
20,124016322,chr9,chr9_124016065_124016323
0,96159712,chr8,chr8_96159711_96159969
1,96159732,chr8,chr8_96159711_96159969
2,96159744,chr8,chr8_96159711_96159969
3,96159753,chr8,chr8_96159711_96159969
4,96159755,chr8,chr8_96159711_96159969
5,96159757,chr8,chr8_96159711_96159969
6,96159760,chr8,chr8_96159711_96159969
7,96159781,chr8,chr8_96159711_96159969
8,96159784,chr8,chr8_96159711_96159969
9,96159787,chr8,chr8_96159711_96159969
10,96159791,chr8,chr8_96159711_96159969
11,96159793,chr8,chr8_96159711_96159969
12,96159829,chr8,chr8_96159711_96159969
13,96159900,chr8,chr8_96159711_96159969
14,96159914,chr8,chr8_96159711_96159969
15,96159922,chr8,chr8_96159711_96159969
16,96159943,chr8,chr8_96159711_96159969
17,96159958,chr8,chr8_96159711_96159969
18,96159968,chr8,chr8_96159711_96159969
0,2116599,chr2,chr2_2116598_2116856
1,2116624,chr2,chr2_2116598_2116856
2,2116711,chr2,chr2_2116598_2116856
3,2116717,chr2,chr2_2116598_2116856
4,2116789,chr2,chr2_2116598_2116856
5,2116855,chr2,chr2_2116598_2116856
0,70737655,chr16,chr16_70737654_70737911
1,70737659,chr16,chr16_70737654_70737911
2,70737724,chr16,chr16_70737654_70737911
3,70737745,chr16,chr16_70737654_70737911
4,70737778,chr16,chr16_70737654_70737911
5,70737831,chr16,chr16_70737654_70737911
6,70737833,chr16,chr16_70737654_70737911
7,70737866,chr16,chr16_70737654_70737911
8,70737910,chr16,chr16_70737654_70737911
0,41499328,chr19,chr19_41499327_41499584
1,41499429,chr19,chr19_41499327_41499584
2,41499461,chr19,chr19_41499327_41499584
3,41499560,chr19,chr19_41499327_41499584
0,156642050,chr1,chr1_156642049_156642306
1,156642059,chr1,chr1_156642049_156642306
2,156642070,chr1,chr1_156642049_156642306
3,156642098,chr1,chr1_156642049_156642306
4,156642101,chr1,chr1_156642049_156642306
5,156642110,chr1,chr1_156642049_156642306
6,156642113,chr1,chr1_156642049_156642306
7,156642123,chr1,chr1_156642049_156642306
8,156642134,chr1,chr1_156642049_156642306
9,156642153,chr1,chr1_156642049_156642306
10,156642157,chr1,chr1_156642049_156642306
11,156642159,chr1,chr1_156642049_156642306
12,156642168,chr1,chr1_156642049_156642306
13,156642171,chr1,chr1_156642049_156642306
14,156642202,chr1,chr1_156642049_156642306
15,156642210,chr1,chr1_156642049_156642306
16,156642223,chr1,chr1_156642049_156642306
17,156642232,chr1,chr1_156642049_156642306
18,156642242,chr1,chr1_156642049_156642306
19,156642250,chr1,chr1_156642049_156642306
20,156642252,chr1,chr1_156642049_156642306
21,156642287,chr1,chr1_156642049_156642306
22,156642295,chr1,chr1_156642049_156642306
23,156642298,chr1,chr1_156642049_156642306
24,156642302,chr1,chr1_156642049_156642306
25,156642305,chr1,chr1_156642049_156642306
0,125166487,chr11,chr11_125166486_125166741
1,125166489,chr11,chr11_125166486_125166741
2,125166515,chr11,chr11_125166486_125166741
3,125166524,chr11,chr11_125166486_125166741
4,125166529,chr11,chr11_125166486_125166741
5,125166558,chr11,chr11_125166486_125166741
6,125166562,chr11,chr11_125166486_125166741
7,125166567,chr11,chr11_125166486_125166741
8,125166569,chr11,chr11_125166486_125166741
9,125166572,chr11,chr11_125166486_125166741
10,125166577,chr11,chr11_125166486_125166741
11,125166583,chr11,chr11_125166486_125166741
12,125166591,chr11,chr11_125166486_125166741
13,125166600,chr11,chr11_125166486_125166741
14,125166602,chr11,chr11_125166486_125166741
15,125166609,chr11,chr11_125166486_125166741
16,125166619,chr11,chr11_125166486_125166741
17,125166629,chr11,chr11_125166486_125166741
18,125166638,chr11,chr11_125166486_125166741
19,125166656,chr11,chr11_125166486_125166741
20,125166688,chr11,chr11_125166486_125166741
21,125166718,chr11,chr11_125166486_125166741
22,125166735,chr11,chr11_125166486_125166741
23,125166737,chr11,chr11_125166486_125166741
24,125166740,chr11,chr11_125166486_125166741
0,31580672,chr2,chr2_31580671_31580926
1,31580692,chr2,chr2_31580671_31580926
2,31580696,chr2,chr2_31580671_31580926
3,31580706,chr2,chr2_31580671_31580926
4,31580708,chr2,chr2_31580671_31580926
5,31580715,chr2,chr2_31580671_31580926
6,31580717,chr2,chr2_31580671_31580926
7,31580747,chr2,chr2_31580671_31580926
8,31580750,chr2,chr2_31580671_31580926
9,31580752,chr2,chr2_31580671_31580926
10,31580764,chr2,chr2_31580671_31580926
11,31580772,chr2,chr2_31580671_31580926
12,31580775,chr2,chr2_31580671_31580926
13,31580790,chr2,chr2_31580671_31580926
14,31580801,chr2,chr2_31580671_31580926
15,31580807,chr2,chr2_31580671_31580926
16,31580817,chr2,chr2_31580671_31580926
17,31580819,chr2,chr2_31580671_31580926
18,31580822,chr2,chr2_31580671_31580926
19,31580846,chr2,chr2_31580671_31580926
20,31580858,chr2,chr2_31580671_31580926
21,31580901,chr2,chr2_31580671_31580926
22,31580903,chr2,chr2_31580671_31580926
23,31580906,chr2,chr2_31580671_31580926
24,31580915,chr2,chr2_31580671_31580926
25,31580918,chr2,chr2_31580671_31580926
26,31580925,chr2,chr2_31580671_31580926
0,30163584,chr6,chr6_30163583_30163837
1,30163596,chr6,chr6_30163583_30163837
2,30163616,chr6,chr6_30163583_30163837
3,30163637,chr6,chr6_30163583_30163837
4,30163639,chr6,chr6_30163583_30163837
5,30163655,chr6,chr6_30163583_30163837
6,30163664,chr6,chr6_30163583_30163837
7,30163681,chr6,chr6_30163583_30163837
8,30163690,chr6,chr6_30163583_30163837
9,30163698,chr6,chr6_30163583_30163837
10,30163743,chr6,chr6_30163583_30163837
11,30163749,chr6,chr6_30163583_30163837
12,30163761,chr6,chr6_30163583_30163837
13,30163793,chr6,chr6_30163583_30163837
14,30163807,chr6,chr6_30163583_30163837
15,30163809,chr6,chr6_30163583_30163837
16,30163836,chr6,chr6_30163583_30163837
0,156122597,chr1,chr1_156122596_156122849
1,156122603,chr1,chr1_156122596_156122849
2,156122623,chr1,chr1_156122596_156122849
3,156122654,chr1,chr1_156122596_156122849
4,156122663,chr1,chr1_156122596_156122849
5,156122689,chr1,chr1_156122596_156122849
6,156122706,chr1,chr1_156122596_156122849
7,156122773,chr1,chr1_156122596_156122849
8,156122787,chr1,chr1_156122596_156122849
9,156122848,chr1,chr1_156122596_156122849
0,5229635,chr19,chr19_5229634_5229887
1,5229640,chr19,chr19_5229634_5229887
2,5229647,chr19,chr19_5229634_5229887
3,5229653,chr19,chr19_5229634_5229887
4,5229666,chr19,chr19_5229634_5229887
5,5229668,chr19,chr19_5229634_5229887
6,5229671,chr19,chr19_5229634_5229887
7,5229674,chr19,chr19_5229634_5229887
8,5229676,chr19,chr19_5229634_5229887
9,5229689,chr19,chr19_5229634_5229887
10,5229693,chr19,chr19_5229634_5229887
11,5229712,chr19,chr19_5229634_5229887
12,5229716,chr19,chr19_5229634_5229887
13,5229722,chr19,chr19_5229634_5229887
14,5229733,chr19,chr19_5229634_5229887
15,5229737,chr19,chr19_5229634_5229887
16,5229748,chr19,chr19_5229634_5229887
17,5229765,chr19,chr19_5229634_5229887
18,5229779,chr19,chr19_5229634_5229887
19,5229790,chr19,chr19_5229634_5229887
20,5229805,chr19,chr19_5229634_5229887
21,5229814,chr19,chr19_5229634_5229887
22,5229824,chr19,chr19_5229634_5229887
23,5229828,chr19,chr19_5229634_5229887
24,5229886,chr19,chr19_5229634_5229887
0,62370445,chr3,chr3_62370444_62370697
1,62370448,chr3,chr3_62370444_62370697
2,62370460,chr3,chr3_62370444_62370697
3,62370464,chr3,chr3_62370444_62370697
4,62370466,chr3,chr3_62370444_62370697
5,62370475,chr3,chr3_62370444_62370697
6,62370498,chr3,chr3_62370444_62370697
7,62370504,chr3,chr3_62370444_62370697
8,62370512,chr3,chr3_62370444_62370697
9,62370524,chr3,chr3_62370444_62370697
10,62370533,chr3,chr3_62370444_62370697
11,62370546,chr3,chr3_62370444_62370697
12,62370548,chr3,chr3_62370444_62370697
13,62370554,chr3,chr3_62370444_62370697
14,62370561,chr3,chr3_62370444_62370697
15,62370576,chr3,chr3_62370444_62370697
16,62370605,chr3,chr3_62370444_62370697
17,62370608,chr3,chr3_62370444_62370697
18,62370610,chr3,chr3_62370444_62370697
19,62370615,chr3,chr3_62370444_62370697
20,62370617,chr3,chr3_62370444_62370697
21,62370622,chr3,chr3_62370444_62370697
22,62370635,chr3,chr3_62370444_62370697
23,62370648,chr3,chr3_62370444_62370697
24,62370653,chr3,chr3_62370444_62370697
25,62370678,chr3,chr3_62370444_62370697
26,62370692,chr3,chr3_62370444_62370697
27,62370696,chr3,chr3_62370444_62370697
0,15181569,chr19,chr19_15181568_15181821
1,15181589,chr19,chr19_15181568_15181821
2,15181604,chr19,chr19_15181568_15181821
3,15181619,chr19,chr19_15181568_15181821
4,15181629,chr19,chr19_15181568_15181821
5,15181655,chr19,chr19_15181568_15181821
6,15181661,chr19,chr19_15181568_15181821
7,15181674,chr19,chr19_15181568_15181821
8,15181679,chr19,chr19_15181568_15181821
9,15181709,chr19,chr19_15181568_15181821
10,15181711,chr19,chr19_15181568_15181821
11,15181715,chr19,chr19_15181568_15181821
12,15181720,chr19,chr19_15181568_15181821
13,15181727,chr19,chr19_15181568_15181821
14,15181730,chr19,chr19_15181568_15181821
15,15181766,chr19,chr19_15181568_15181821
16,15181769,chr19,chr19_15181568_15181821
17,15181779,chr19,chr19_15181568_15181821
18,15181787,chr19,chr19_15181568_15181821
19,15181805,chr19,chr19_15181568_15181821
20,15181820,chr19,chr19_15181568_15181821
0,222298538,chr2,chr2_222298537_222298790
1,222298546,chr2,chr2_222298537_222298790
2,222298551,chr2,chr2_222298537_222298790
3,222298553,chr2,chr2_222298537_222298790
4,222298568,chr2,chr2_222298537_222298790
5,222298574,chr2,chr2_222298537_222298790
6,222298578,chr2,chr2_222298537_222298790
7,222298597,chr2,chr2_222298537_222298790
8,222298600,chr2,chr2_222298537_222298790
9,222298607,chr2,chr2_222298537_222298790
10,222298630,chr2,chr2_222298537_222298790
11,222298634,chr2,chr2_222298537_222298790
12,222298657,chr2,chr2_222298537_222298790
13,222298662,chr2,chr2_222298537_222298790
14,222298670,chr2,chr2_222298537_222298790
15,222298676,chr2,chr2_222298537_222298790
16,222298679,chr2,chr2_222298537_222298790
17,222298681,chr2,chr2_222298537_222298790
18,222298692,chr2,chr2_222298537_222298790
19,222298703,chr2,chr2_222298537_222298790
20,222298708,chr2,chr2_222298537_222298790
21,222298730,chr2,chr2_222298537_222298790
22,222298752,chr2,chr2_222298537_222298790
23,222298754,chr2,chr2_222298537_222298790
24,222298770,chr2,chr2_222298537_222298790
25,222298789,chr2,chr2_222298537_222298790
0,468116,chr2,chr2_468115_468367
1,468118,chr2,chr2_468115_468367
2,468130,chr2,chr2_468115_468367
3,468148,chr2,chr2_468115_468367
4,468157,chr2,chr2_468115_468367
5,468163,chr2,chr2_468115_468367
6,468177,chr2,chr2_468115_468367
7,468179,chr2,chr2_468115_468367
8,468191,chr2,chr2_468115_468367
9,468200,chr2,chr2_468115_468367
10,468212,chr2,chr2_468115_468367
11,468219,chr2,chr2_468115_468367
12,468222,chr2,chr2_468115_468367
13,468224,chr2,chr2_468115_468367
14,468235,chr2,chr2_468115_468367
15,468243,chr2,chr2_468115_468367
16,468252,chr2,chr2_468115_468367
17,468258,chr2,chr2_468115_468367
18,468260,chr2,chr2_468115_468367
19,468262,chr2,chr2_468115_468367
20,468266,chr2,chr2_468115_468367
21,468272,chr2,chr2_468115_468367
22,468303,chr2,chr2_468115_468367
23,468313,chr2,chr2_468115_468367
24,468315,chr2,chr2_468115_468367
25,468319,chr2,chr2_468115_468367
26,468328,chr2,chr2_468115_468367
27,468330,chr2,chr2_468115_468367
28,468352,chr2,chr2_468115_468367
29,468366,chr2,chr2_468115_468367
0,150958192,chr7,chr7_150958191_150958442
1,150958197,chr7,chr7_150958191_150958442
2,150958200,chr7,chr7_150958191_150958442
3,150958216,chr7,chr7_150958191_150958442
4,150958220,chr7,chr7_150958191_150958442
5,150958225,chr7,chr7_150958191_150958442
6,150958239,chr7,chr7_150958191_150958442
7,150958243,chr7,chr7_150958191_150958442
8,150958245,chr7,chr7_150958191_150958442
9,150958250,chr7,chr7_150958191_150958442
10,150958255,chr7,chr7_150958191_150958442
11,150958263,chr7,chr7_150958191_150958442
12,150958276,chr7,chr7_150958191_150958442
13,150958280,chr7,chr7_150958191_150958442
14,150958283,chr7,chr7_150958191_150958442
15,150958291,chr7,chr7_150958191_150958442
16,150958293,chr7,chr7_150958191_150958442
17,150958299,chr7,chr7_150958191_150958442
18,150958311,chr7,chr7_150958191_150958442
19,150958335,chr7,chr7_150958191_150958442
20,150958348,chr7,chr7_150958191_150958442
21,150958353,chr7,chr7_150958191_150958442
22,150958366,chr7,chr7_150958191_150958442
23,150958368,chr7,chr7_150958191_150958442
24,150958372,chr7,chr7_150958191_150958442
25,150958383,chr7,chr7_150958191_150958442
26,150958395,chr7,chr7_150958191_150958442
27,150958402,chr7,chr7_150958191_150958442
28,150958407,chr7,chr7_150958191_150958442
29,150958411,chr7,chr7_150958191_150958442
30,150958413,chr7,chr7_150958191_150958442
31,150958416,chr7,chr7_150958191_150958442
32,150958420,chr7,chr7_150958191_150958442
33,150958422,chr7,chr7_150958191_150958442
34,150958425,chr7,chr7_150958191_150958442
35,150958429,chr7,chr7_150958191_150958442
36,150958433,chr7,chr7_150958191_150958442
37,150958438,chr7,chr7_150958191_150958442
38,150958441,chr7,chr7_150958191_150958442
0,50577929,chr22,chr22_50577928_50578179
1,50577941,chr22,chr22_50577928_50578179
2,50577957,chr22,chr22_50577928_50578179
3,50577959,chr22,chr22_50577928_50578179
4,50577963,chr22,chr22_50577928_50578179
5,50577965,chr22,chr22_50577928_50578179
6,50577974,chr22,chr22_50577928_50578179
7,50577980,chr22,chr22_50577928_50578179
8,50577983,chr22,chr22_50577928_50578179
9,50577990,chr22,chr22_50577928_50578179
10,50577992,chr22,chr22_50577928_50578179
11,50577995,chr22,chr22_50577928_50578179
12,50578000,chr22,chr22_50577928_50578179
